DATA,ID_ARTICOL,ARTICOL,CANTITATE,VAL_IESIRE_FARA_TVA,VAL_IESIRE_CU_TVA,VAL_INTRARE_FARA_TVA,TOTAL_DISCOUNT,RATA_DISCOUNT,ADAOS,STOC_INITIAL,STOC_FINAL,RUPTURA_STOC
08-Aug-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",3,187.21,226.5,163.89,0,0,23.32,196,193,0
08-Aug-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,4,228.09,276,199.52,0,0,28.57,162,158,0
08-Aug-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),2,132.24,160,115.9,0,0,16.34,176,174,0
08-Aug-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,5,223.17,270,194.75,0,0,28.42,157,152,0
08-Aug-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,8,558.04,675.2,619.44,168.8,0.25,-61.4,993,985,0
08-Aug-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,10,632.29,765,750.5,255,0.333333333,-118.21,634,624,0
08-Aug-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,1,70.66,85.5,61.75,0,0,8.91,72,71,0
08-Aug-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,13,683.3,826.8,759.59,206.7,0.25,-76.29,170,157,0
08-Aug-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,5,299.6,362.5,261.25,0,0,38.35,288,283,0
08-Aug-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,18,684.34,828,598.5,0,0,85.84,364,346,0
08-Aug-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,5,499.98,605,437,0,0,62.98,146,140,0
08-Aug-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,3,185.94,225,162.45,0,0,23.49,149,146,0
08-Aug-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,10,661.2,800,579.5,0,0,81.7,195,185,0
09-Aug-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,16,608.32,736,532,0,0,76.32,346,330,0
09-Aug-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,3,209.26,253.2,232.29,63.3,0.25,-23.03,985,982,0
09-Aug-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",5,311.98,377.5,273.15,0,0,38.83,193,188,0
09-Aug-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,7,700,847,611.8,0,0,88.2,140,133,0
09-Aug-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),5,330.56,400,289.75,0,0,40.81,174,169,0
09-Aug-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,12,684.29,828,598.56,0,0,85.73,158,146,0
09-Aug-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,20,1051.23,1272,1168.6,318,0.25,-117.37,157,137,0
09-Aug-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,4,282.65,342,247,0,0,35.65,71,67,0
09-Aug-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,9,557.82,675,487.35,0,0,70.47,146,137,0
09-Aug-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,12,758.73,918,900.6,306,0.333333333,-141.87,624,612,0
09-Aug-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,8,357.04,432,311.6,0,0,45.44,152,144,0
09-Aug-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,15,898.76,1087.5,783.75,0,0,115.01,283,268,0
09-Aug-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,5,330.6,400,289.75,0,0,40.85,185,180,0
10-Aug-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,8,357.02,432,311.6,0,0,45.42,144,136,0
10-Aug-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,5,285.11,345,249.4,0,0,35.71,146,141,0
10-Aug-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,9,569.03,688.5,675.45,229.5,0.333333333,-106.42,612,603,0
10-Aug-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,20,760.47,920,665,0,0,95.47,330,310,0
10-Aug-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,13,778.95,942.5,679.25,0,0,99.7,268,255,0
10-Aug-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,2,123.97,150,108.3,0,0,15.67,137,135,0
10-Aug-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,1,70.66,85.5,61.75,0,0,8.91,67,66,0
10-Aug-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",4,249.58,302,218.52,0,0,31.06,188,184,0
10-Aug-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,9,900.02,1089,786.6,0,0,113.42,133,124,0
10-Aug-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,4,279.01,337.6,309.72,84.4,0.25,-30.71,982,978,0
10-Aug-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,8,528.94,640,463.6,0,0,65.34,180,172,0
10-Aug-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),0,0,0,0,0,0,0,169,169,0
10-Aug-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,10,525.62,636,584.3,159,0.25,-58.68,137,127,0
11-Aug-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,6,600.02,726,524.4,0,0,75.62,124,118,0
11-Aug-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,13,683.32,826.8,759.59,206.7,0.25,-76.27,127,114,0
11-Aug-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),4,264.49,320,231.8,0,0,32.69,169,165,0
11-Aug-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,9,627.75,759.6,696.87,189.9,0.25,-69.12,978,969,0
11-Aug-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,5,223.16,270,194.75,0,0,28.41,136,131,0
11-Aug-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,3,185.95,225,162.45,0,0,23.5,135,132,0
11-Aug-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,1,57.02,69,49.88,0,0,7.14,141,140,0
11-Aug-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,3,211.98,256.5,185.25,0,0,26.73,66,64,0
11-Aug-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,16,608.32,736,532,0,0,76.32,310,294,0
11-Aug-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",5,312,377.5,273.15,0,0,38.85,184,179,0
11-Aug-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,10,661.17,800,579.5,0,0,81.67,172,162,0
11-Aug-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,16,958.69,1160,836,0,0,122.69,255,239,0
11-Aug-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,15,948.28,1147.5,1125.75,382.5,0.333333333,-177.47,603,588,0
12-Aug-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,1,61.99,75,54.15,0,0,7.84,132,131,0
12-Aug-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),5,330.63,400,289.75,0,0,40.88,165,160,0
12-Aug-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,6,342.14,414,299.28,0,0,42.86,140,134,0
12-Aug-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,11,418.21,506,365.75,0,0,52.46,294,283,0
12-Aug-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,3,211.99,256.5,185.25,0,0,26.74,64,61,0
12-Aug-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,7,462.85,560,405.65,0,0,57.2,162,155,0
12-Aug-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,13,821.97,994.5,975.65,331.5,0.333333333,-153.68,588,575,0
12-Aug-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,11,659.11,797.5,574.75,0,0,84.36,239,228,0
12-Aug-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,10,525.59,636,584.3,159,0.25,-58.71,114,104,0
12-Aug-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,5,223.15,270,194.75,0,0,28.4,131,126,0
12-Aug-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",2,124.79,151,109.26,0,0,15.53,179,177,0
12-Aug-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,10,697.5,844,774.3,211,0.25,-76.8,969,959,0
12-Aug-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,3,299.98,363,262.2,0,0,37.78,118,115,0
13-Aug-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,8,800.04,968,699.2,0,0,100.84,115,113,0
13-Aug-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,3,185.94,225,162.45,0,0,23.49,131,148,0
13-Aug-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,4,282.64,342,247,0,0,35.64,61,97,0
13-Aug-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,10,661.19,800,579.5,0,0,81.69,155,195,0
13-Aug-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,12,456.25,552,399,0,0,57.25,283,371,0
13-Aug-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,6,315.38,381.6,350.58,95.4,0.25,-35.2,104,98,0
13-Aug-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,0,0,0,0,0,0,0,0,72,0
13-Aug-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,22,1390.91,1683,1651.1,561,0.333333333,-260.19,575,553,0
13-Aug-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,2,139.49,168.8,154.86,42.2,0.25,-15.37,959,957,0
13-Aug-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",6,374.41,453,327.78,0,0,46.63,177,171,0
13-Aug-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),2,132.25,160,115.9,0,0,16.35,160,158,0
13-Aug-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,5,223.16,270,194.75,0,0,28.41,126,181,0
13-Aug-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,9,539.28,652.5,470.25,0,0,69.03,228,269,0
13-Aug-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,3,171.06,207,149.64,0,0,21.42,134,181,0
14-Aug-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,5,500,605,437,0,0,63,113,108,0
14-Aug-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,5,285.1,345,249.4,0,0,35.7,181,176,0
14-Aug-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,1,69.76,84.4,77.43,21.1,0.25,-7.67,957,956,0
14-Aug-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,6,423.96,513,370.5,0,0,53.46,97,91,0
14-Aug-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,15,948.34,1147.5,1125.75,382.5,0.333333333,-177.41,553,538,0
14-Aug-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,6,396.7,480,347.7,0,0,49,195,189,0
14-Aug-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),2,132.23,160,115.9,0,0,16.33,158,156,0
14-Aug-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,15,570.3,690,498.75,0,0,71.55,371,356,0
14-Aug-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",7,436.81,528.5,382.41,0,0,54.4,171,164,0
14-Aug-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,3,133.89,162,116.85,0,0,17.04,181,178,0
14-Aug-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,8,479.36,580,418,0,0,61.36,269,261,0
14-Aug-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,0,0,0,0,0,0,0,72,72,0
14-Aug-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,5,309.91,375,270.75,0,0,39.16,148,143,0
14-Aug-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,10,525.62,636,584.3,159,0.25,-58.68,98,88,0
15-Aug-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,5,285.1,345,249.4,0,0,35.7,176,171,0
15-Aug-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,11,578.18,699.6,642.73,174.9,0.25,-64.55,88,77,0
15-Aug-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,4,175.21,212,186.2,0,0,-10.99,72,68,0
15-Aug-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,9,557.85,675,487.35,0,0,70.5,143,134,0
15-Aug-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,6,396.72,480,347.7,0,0,49.02,189,183,0
15-Aug-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,19,1201.26,1453.5,1425.95,484.5,0.333333333,-224.69,538,519,0
15-Aug-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,7,494.65,598.5,432.25,0,0,62.4,91,84,0
15-Aug-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,7,312.41,378,272.65,0,0,39.76,178,171,0
15-Aug-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,4,400.01,484,349.6,0,0,50.41,108,104,0
15-Aug-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,8,558.01,675.2,619.44,168.8,0.25,-61.43,956,948,0
15-Aug-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),6,396.72,480,347.7,0,0,49.02,156,150,0
15-Aug-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,12,456.23,552,399,0,0,57.23,356,344,0
15-Aug-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",3,187.2,226.5,163.89,0,0,23.31,164,161,0
15-Aug-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,12,719.06,870,627,0,0,92.06,261,249,0
16-Aug-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,5,348.76,422,387.15,105.5,0.25,-38.39,948,943,0
16-Aug-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,4,264.48,320,231.8,0,0,32.68,183,179,0
16-Aug-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,7,306.63,371,325.85,0,0,-19.22,68,61,0
16-Aug-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),5,330.6,400,289.75,0,0,40.85,150,145,0
16-Aug-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",2,124.8,151,109.26,0,0,15.54,161,159,0
16-Aug-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,8,420.5,508.8,467.44,127.2,0.25,-46.94,77,69,0
16-Aug-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,2,141.33,171,123.5,0,0,17.83,84,82,0
16-Aug-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,4,247.93,300,216.6,0,0,31.33,134,130,0
16-Aug-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,13,821.86,994.5,975.65,331.5,0.333333333,-153.79,519,506,0
16-Aug-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,6,267.78,324,233.7,0,0,34.08,171,165,0
16-Aug-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,13,494.26,598,432.25,0,0,62.01,344,331,0
16-Aug-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,5,500.02,605,437,0,0,63.02,104,99,0
16-Aug-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,4,228.1,276,199.52,0,0,28.58,171,167,0
16-Aug-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,7,419.42,507.5,365.75,0,0,53.67,249,242,0
17-Aug-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,3,185.96,225,162.45,0,0,23.51,130,127,0
17-Aug-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,17,1074.8,1300.5,1275.85,433.5,0.333333333,-201.05,506,489,0
17-Aug-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,6,396.7,480,347.7,0,0,49,179,173,0
17-Aug-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,9,401.68,486,350.55,0,0,51.13,165,156,0
17-Aug-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",4,249.59,302,218.52,0,0,31.07,159,155,0
17-Aug-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,1,43.8,53,46.55,0,0,-2.75,61,60,0
17-Aug-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,16,608.31,736,532,0,0,76.31,331,315,0
17-Aug-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,4,228.09,276,199.52,0,0,28.57,167,163,0
17-Aug-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,3,209.26,253.2,232.29,63.3,0.25,-23.03,943,940,0
17-Aug-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,13,778.96,942.5,679.25,0,0,99.71,242,229,0
17-Aug-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,3,300,363,262.2,0,0,37.8,99,96,0
17-Aug-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,1,70.68,85.5,61.75,0,0,8.93,82,81,0
17-Aug-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),2,132.24,160,115.9,0,0,16.34,145,143,0
17-Aug-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,5,262.82,318,292.15,79.5,0.25,-29.33,69,64,0
18-Aug-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",5,312,377.5,273.15,0,0,38.85,155,150,0
18-Aug-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),2,132.23,160,115.9,0,0,16.33,143,141,0
18-Aug-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,3,185.94,225,162.45,0,0,23.49,127,124,0
18-Aug-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,13,821.89,994.5,975.65,331.5,0.333333333,-153.76,489,465,0
18-Aug-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,8,304.16,368,266,0,0,38.16,315,288,0
18-Aug-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,10,599.18,725,522.5,0,0,76.68,229,207,0
18-Aug-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,16,700.8,848,744.8,0,0,-44,60,44,0
18-Aug-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,4,400.01,484,349.6,0,0,50.41,96,92,0
18-Aug-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,4,282.63,342,247,0,0,35.63,81,77,0
18-Aug-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,9,595.04,720,521.55,0,0,73.49,173,164,0
18-Aug-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,5,285.12,345,249.4,0,0,35.72,163,158,0
18-Aug-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,7,312.41,378,272.65,0,0,39.76,156,149,0
18-Aug-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,1,69.75,84.4,77.43,21.1,0.25,-7.68,940,929,0
18-Aug-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,7,367.95,445.2,409.01,111.3,0.25,-41.06,64,41,0
19-Aug-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,3,300.02,363,262.2,0,0,37.82,92,89,0
19-Aug-25,94869,CERAVE LOTIUNE HIDRATANTA PENTRU FATA SI CORP PIELE USCATA SI FOARTE USCATA 473ML,8,495.87,600,433.2,0,0,62.67,124,116,0
19-Aug-25,67074,LRP EFFACLAR GEL SPUMANT PURIFIANT 400 ML,4,282.65,342,247,0,0,35.65,77,73,0
19-Aug-25,67277,LRP LIPIKAR GEL DE SPALARE PIELE SENSIBILA 750 ML (D),1,66.12,80,57.95,0,0,8.17,141,140,0
19-Aug-25,94871,CERAVE GEL DE CURATARE SPUMANT PIELE NORMAL-MIXTA 473ML,8,350.38,424,372.4,0,0,-22.02,44,36,0
19-Aug-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,1,57.02,69,49.88,0,0,7.14,158,157,0
19-Aug-25,147807,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 100 ML ,10,599.19,725,522.5,0,0,76.69,207,197,0
19-Aug-25,147790,CERAVE GEL DE CURATARE SPUMANT ANTI-IMPERFECTIUNI 236 ML,3,133.89,162,116.85,0,0,17.04,149,146,0
19-Aug-25,144602,"CERAVE CREMA HIDRATANTA DE FATA SPF 50, TEN NORMAL-USCAT 52ml",4,249.6,302,218.52,0,0,31.08,150,146,0
19-Aug-25,181925,LRP EFFACLAR DUO+M CREMA CORECTOARE CU TRIPLA ACTIUNE 40 ML,8,528.96,640,463.6,0,0,65.36,164,156,0
19-Aug-25,147808,LRP CICAPLAST B5+ BALSAM REPARATOR CALMANT CU INDICATII MULTIPLE 40 ML ,19,722.35,874,631.75,0,0,90.6,288,269,0
19-Aug-25,67303,LRP ANTHELIOS XL SPRAY INVIZIBIL MATIFIANT SPF50+ 75 ML,14,735.85,890.4,818.02,222.6,0.25,-82.17,41,27,0
19-Aug-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,0,0,0,0,0,0,0,929,929,0
19-Aug-25,190760,LRP ANTHELIOS DERMO-PEDIATRICS SPRAY INVIZIBIL SPF 50+ 200 ML,4,252.91,306,300.2,102,0.333333333,-47.29,465,461,0
20-Aug-25,140755,LRP ANTHELIOS UV-MUNE FLUID INVIZIBIL SPF 50+ 50ML,3,209.25,253.2,232.29,63.3,0.25,-23.04,929,926,0
20-Aug-25,118033,LRP LIPIKAR BAUME AP+M BALSAM TRIPLA ACTIUNE 400 ML,4,400,484,349.6,0,0,50.4,89,125,0
20-Aug-25,69344,VICHY DERCOS SAMPON ANTIMATREATA PAR NORMAL SPRE GRAS 200ML,3,171.07,207,149.64,0,0,21.43,157,238,0
